,conv1,layer1.0.conv1,layer1.0.conv2,layer1.0.conv3,layer1.1.conv1,layer1.1.conv2,layer1.1.conv3,layer1.2.conv1,layer1.2.conv2,layer1.2.conv3,layer2.0.conv1,layer2.0.conv2,layer2.0.conv3,layer2.1.conv1,layer2.1.conv2,layer2.1.conv3,layer2.2.conv1,layer2.2.conv2,layer2.2.conv3,layer2.3.conv1,layer2.3.conv2,layer2.3.conv3,layer3.0.conv1,layer3.0.conv2,layer3.0.conv3,layer3.1.conv1,layer3.1.conv2,layer3.1.conv3,layer3.2.conv1,layer3.2.conv2,layer3.2.conv3,layer3.3.conv1,layer3.3.conv2,layer3.3.conv3,layer3.4.conv1,layer3.4.conv2,layer3.4.conv3,layer3.5.conv1,layer3.5.conv2,layer3.5.conv3,layer4.0.conv1,layer4.0.conv2,layer4.0.conv3,layer4.1.conv1,layer4.1.conv2,layer4.1.conv3,layer4.2.conv1,layer4.2.conv2,layer4.2.conv3
203,-0.9739971639098643,-0.978696715460408,-0.9782858326237085,-0.9717004834558367,-0.9716264933008433,-0.9441505434960238,-0.9254796678366,-0.9748130028891724,-0.9715277743408582,-0.9520433186578411,-0.971767181806011,-0.9634127320759864,-0.9566918630615293,-0.9632107769589647,-0.9678766668064269,-0.9650645014260764,-0.9651322201823035,-0.9574894802619702,-0.9521124202914547,-0.9520729811419879,-0.9294652705362954,-0.930750309165634,-0.9856215192192783,-0.9774550225707244,-0.9764197664913725,-0.987703162736532,-0.9589272008583412,-0.9748237905679132,-0.9983183673980721,-0.9302951534298596,-0.8686435813338107,-0.998155313015088,-0.9718019681014854,-0.950196783215685,-0.9992913883265926,-0.9587251539874114,-0.963391342098219,-0.9925526481774376,-0.940801847476078,-0.9509410722263567,-0.9961973151611458,-0.913098827391795,-0.8292072488379747,-0.9591407046954522,-0.7007727569139462,-0.45785299124641254,-0.7589924525488352,-0.3612152096138268,-0.14336318577801913
204,-0.9631848677963258,-0.9731918327806776,-0.9688617411595225,-0.9604944563162225,-0.9646549608825818,-0.9275742056302452,-0.9057806685514764,-0.9679091121704828,-0.956419136651331,-0.9292667480942529,-0.9640104374366868,-0.9487432717170419,-0.9380133665475721,-0.9530765123434707,-0.9574481080985126,-0.953253269257928,-0.9578433878523585,-0.9482246130327017,-0.938268581618817,-0.9454653557488935,-0.9234838785577326,-0.926378612400418,-0.9820148130555489,-0.971356616664915,-0.9670293633168239,-0.9875366590565321,-0.9559522578397703,-0.9743163462236372,-0.9984703700170842,-0.959160037676686,-0.914981495740605,-0.9982155053941472,-0.9802679051814479,-0.9494795242616181,-0.9992725599494234,-0.9753149572449209,-0.9546161289941864,-0.9935428597655045,-0.9284375329781511,-0.9292656271119959,-0.9962057524655316,-0.909306317215435,-0.8086852396778881,-0.9480175665559182,-0.6940093121086377,-0.4549273354021987,-0.75049693155591,-0.3704462072768579,-0.14504921130572865
205,-0.9754155103484412,-0.9787958014684435,-0.9777651771343857,-0.9718653091725697,-0.9756943736755934,-0.9585305413515374,-0.9409893575854842,-0.9762941873990537,-0.968199634993899,-0.9492369666065111,-0.969528669640563,-0.9566221103741491,-0.9523478408640915,-0.9617230371327495,-0.9700555118659491,-0.9667851212900351,-0.9692568216484836,-0.9648280296206184,-0.9566510728120159,-0.9613997190037527,-0.9510031093691897,-0.9519082889387829,-0.9851460677026225,-0.978030523548771,-0.9755264799866596,-0.985632690161095,-0.9619749984589483,-0.9666451267928632,-0.9979020590883241,-0.8863259326671705,-0.8437237893210057,-0.9979555033194356,-0.976451516918398,-0.8097170750923023,-0.9986408873267919,-0.9518950445981544,-0.9607506808314963,-0.9952405818728061,-0.9289327373811186,-0.8988950613779401,-0.9967863546788893,-0.9150418849322328,-0.8859502412790993,-0.9585416224113733,-0.7218661805119824,-0.5132673338699983,-0.7800126787444073,-0.4058650997624639,-0.25665451865017347
206,-0.9733213749564709,-0.9754468103133918,-0.9709931914622782,-0.9676305678239817,-0.9737265856974822,-0.9547135824722706,-0.9383089013433552,-0.9752181339867011,-0.9686002623422377,-0.953012278572454,-0.9692174728227836,-0.9581440959733234,-0.9552469853576472,-0.9596990351566179,-0.9616926336131387,-0.9594473511164137,-0.9664765361902217,-0.9616164848304298,-0.9553332161699082,-0.9576630820529712,-0.9426684092316413,-0.9467675700384588,-0.984401040893917,-0.9753730641797178,-0.974178731641706,-0.9866917528600747,-0.9555913542933008,-0.9678488187735341,-0.9983493211930763,-0.9140729125037694,-0.8652328232969074,-0.998262128468044,-0.9807689918125075,-0.9995730986432481,-0.9992379904532704,-0.9522357345044665,-0.9636619311482724,-0.9941654110116951,-0.9427129891113963,-0.9355211188171385,-0.9965932071593273,-0.9204718021367606,-0.866896688923648,-0.9583819618711141,-0.6903580973145237,-0.4613758212314013,-0.7630377811096914,-0.3424860545129883,-0.1571633022012902
207,-0.9528282656978138,-0.9569839406154053,-0.953652916073926,-0.9383829745183758,-0.9608225047068999,-0.9240467022294544,-0.9055778286719072,-0.964492571942994,-0.950823843330703,-0.9258492925560364,-0.9565276684159424,-0.9306701338478736,-0.9175153188215055,-0.9431829379321396,-0.942887898770183,-0.9343663669225498,-0.9546525260235289,-0.944624455088709,-0.9235898353711052,-0.9366524221467274,-0.8931083232521232,-0.9090311659551302,-0.9790077378105211,-0.9622292546272239,-0.9595106043854023,-0.9833977304975515,-0.901391936408769,-0.9564450851753059,-0.9983990188966383,-0.9189813929613064,-0.8859296442184164,-0.9983171041485417,-0.9726589521249239,-0.7881895899965469,-0.9993150606164363,-0.9748942472749731,-0.9595661830614552,-0.9945312004600951,-0.928306948072876,-0.8963818434226343,-0.996654405234613,-0.9063275828503982,-0.8389467398737148,-0.9427817424190197,-0.654208154907561,-0.42082032761116644,-0.7437888271254769,-0.3470987622364027,-0.14809304667323497
208,-0.9614105382548523,-0.9660624710700141,-0.9632721961927706,-0.9550871592330341,-0.9646889393932523,-0.9398490421748443,-0.9231507606882965,-0.96484454949763,-0.9504819598442819,-0.9320369050152989,-0.9600165396910191,-0.9445190519023271,-0.9374660654212734,-0.9514453531386337,-0.9531858745741071,-0.9480666272826898,-0.9573261357114428,-0.9477148234379051,-0.9342731526626351,-0.9449408417271177,-0.9179303542885673,-0.9246142252060225,-0.9779572615900843,-0.9649612131487814,-0.9580898753039095,-0.9821162333925644,-0.9318253381664606,-0.9634234188988734,-0.9972537403617914,-0.8978463917025574,-0.8710643688911295,-0.9971650402996892,-0.9611896638856868,-0.595098932739462,-0.9982632735878769,-0.9513138748658552,-0.9455818471260076,-0.9938191873175798,-0.9024865342473324,-0.8636399416924108,-0.9960279025858377,-0.8910786048826176,-0.8541048424437087,-0.9425739671491586,-0.7306882158525307,-0.5930650239140302,-0.7810410082840848,-0.5218833567307093,-0.4502880231254547
209,-0.9886019403163994,-0.9889170479294929,-0.9856066034885648,-0.9817754247439567,-0.9867001282288778,-0.9754531749747005,-0.9603176052908762,-0.9841176059563905,-0.9828769682586718,-0.9736423422931278,-0.982525427476793,-0.9770940019573335,-0.9738253299529454,-0.9795779201270044,-0.9806998133073932,-0.9764716612124885,-0.9833831423600895,-0.9846256289509203,-0.9787696360612053,-0.9765484601160331,-0.9640805181936654,-0.9647337142771907,-0.9911894534392411,-0.9875294958007711,-0.9860151060307778,-0.9925524866798496,-0.9658265808316115,-0.9826615404300061,-0.9989319768344408,-0.9397376821311247,-0.8840963559777157,-0.9989077991321056,-0.9905446757463037,-0.5836151292797781,-0.9993007659635946,-0.9630456563739009,-0.9572867776469914,-0.9970356341751663,-0.9427306705223141,-0.8677406541925967,-0.9981352690959735,-0.9277070157657834,-0.9067028136685629,-0.9710318741211251,-0.7435742727613445,-0.5538942293061497,-0.8177156503740679,-0.43996338294553294,-0.2717743282401026
210,-0.9726152521531267,-0.9775081857031979,-0.9723651142670666,-0.9663384809813358,-0.9722317726096171,-0.950659365328972,-0.9337609154347526,-0.970708239994314,-0.9609667664777353,-0.9469438825229415,-0.9649515656391904,-0.9532049872944784,-0.9471888876142064,-0.9544656470698293,-0.9564534769089408,-0.9518915578469351,-0.9626661469583102,-0.9588146098686878,-0.9500173910517654,-0.9547837875155766,-0.9435502987374598,-0.9413560127076459,-0.9791845829930732,-0.9706310691450621,-0.9642158150015683,-0.9858144280180747,-0.9652062736571376,-0.9774723574996176,-0.9975465738479724,-0.9209618107843669,-0.882454121735811,-0.9973717477346482,-0.9720967287701583,-0.9030306964970038,-0.9984262473702015,-0.9604608515866112,-0.9623293546968752,-0.9942501243471602,-0.9314040600647897,-0.924552960546101,-0.9961624388633122,-0.9121623353647005,-0.8506618096658403,-0.951260429619093,-0.7418943731877872,-0.527134206046034,-0.7905316073696491,-0.4165963089052487,-0.19685789212246801
211,-0.9652012399143934,-0.9771471410996575,-0.96629252230789,-0.9620172432573479,-0.9654124643274852,-0.9345952769728494,-0.9125294565556159,-0.965531705599791,-0.9532865884507921,-0.9379157195995602,-0.9575662684718991,-0.9425774759967211,-0.939031091266472,-0.9443116210809388,-0.9450681258423379,-0.946692240263272,-0.9523491223402684,-0.9450706076483686,-0.9372142493908364,-0.9431843501871957,-0.926783077970489,-0.929541446492929,-0.977673963483859,-0.9686068918555848,-0.9623258803576995,-0.979055803828365,-0.939666903225084,-0.9581767494660655,-0.9967606684802304,-0.9360017690829553,-0.9128641156443925,-0.9967315270360931,-0.9533194655890294,-0.9341154138067194,-0.9982657381967108,-0.9545197125708189,-0.9548825273135634,-0.9924109593092587,-0.9283901513256266,-0.9356008411020035,-0.9953937024777318,-0.9061983159541024,-0.8275859402542501,-0.945617137923371,-0.7139185112704436,-0.4827327129228709,-0.7672890163245767,-0.3853211575700418,-0.16478388987095238
212,-0.9633207746716801,-0.9726804384923352,-0.968955761367964,-0.9606346942910993,-0.9638691203259669,-0.9292143150956027,-0.9083303613025437,-0.96834721913051,-0.9574841375318535,-0.9313104390919222,-0.9638406350112719,-0.9518548351517414,-0.9420375617827024,-0.9526124539870433,-0.9583465816416927,-0.954113765384264,-0.9559690584082144,-0.9439446807522116,-0.9343209846161092,-0.9411764790006206,-0.9185944139949959,-0.9199551531013361,-0.9800603637357059,-0.9694090707707145,-0.9659647289440096,-0.9863866293101962,-0.9592888566761343,-0.9705536201801258,-0.9977609260463512,-0.9041700130514283,-0.891380774850479,-0.997771074977329,-0.9710887892124718,-0.9947449739583487,-0.9990574332198217,-0.9640194032913711,-0.9483110299568681,-0.9928076747653998,-0.9316281688359785,-0.9403677034414285,-0.9957237415152206,-0.9070502032101937,-0.7951724939917546,-0.9490389141277946,-0.6922614780867841,-0.4611824002609973,-0.7475626825568681,-0.35838553072533996,-0.15168961594419633
213,-0.9644800846481034,-0.9713539555019503,-0.9661633344894217,-0.9575485173219074,-0.9688536987100095,-0.9445487438950763,-0.9207092133560467,-0.9644990169203311,-0.9531571775099775,-0.9401372756538493,-0.9534423628852772,-0.9352131593741896,-0.9326539538220965,-0.940472849425745,-0.9358549310474903,-0.9376112462725272,-0.9505328114868923,-0.9484329945136921,-0.9398241174670513,-0.9437747265086176,-0.9240186884399961,-0.9329444325607409,-0.9768634434486503,-0.9665942101116416,-0.9643390671031012,-0.9725372622936701,-0.916849680277542,-0.9434094928747244,-0.9965517461464319,-0.9218914066307667,-0.8441256419682175,-0.9965330323772895,-0.9437315658786593,-0.7510488539039872,-0.9981498461584093,-0.9617413893574662,-0.9618632419622641,-0.9927296831180303,-0.9170742717413665,-0.8960845137602631,-0.9955966888518181,-0.8991921786383029,-0.8781753353624501,-0.9417433092560837,-0.7172314727816897,-0.5092164082209152,-0.7861731258996637,-0.4691923370711469,-0.33048442032547626
214,-0.97966104602553,-0.9792647074143538,-0.9746440374903351,-0.9698533015517552,-0.9806786306882249,-0.9690154945923379,-0.9556472166943926,-0.9792947305874101,-0.9734050751657516,-0.9635868467898774,-0.976297357592351,-0.9690291651279317,-0.9673371313119409,-0.9736678649068364,-0.9745338558115234,-0.9696022153291795,-0.9784696389420622,-0.9752058748411215,-0.9669028706408377,-0.9695859668666418,-0.9493003044563698,-0.9560931933598246,-0.987871644582901,-0.97811039806346,-0.9767078498093092,-0.9896632706146853,-0.9279947521899222,-0.9699924067218897,-0.9985602456785251,-0.8717555224971791,-0.8614006646535651,-0.9985926131289321,-0.9849903259851946,-0.9368435767915071,-0.9992326418321383,-0.9551525662756468,-0.9625297845059907,-0.9964780565396222,-0.9302581377766833,-0.8305400786730677,-0.9976924453234475,-0.9105699544198304,-0.9132853564099969,-0.9648546965654379,-0.7662107317509831,-0.6761208194600925,-0.8194261703969978,-0.6495480151888219,-0.6378763843612993
215,-0.9837543115127519,-0.9855146732465192,-0.9828881687048626,-0.9785598026640301,-0.9827945252770194,-0.9700053113918308,-0.9564804951290423,-0.9824793164497135,-0.9774901476581216,-0.9664712836673857,-0.9792788589255057,-0.9763525542120556,-0.9728809387176537,-0.975672266100162,-0.9782376058833802,-0.9744186695257557,-0.976765022646719,-0.9736587443090501,-0.9659521468587289,-0.9676929272406027,-0.9536847522739719,-0.9549026172940845,-0.9875270168757645,-0.9822467572952567,-0.9799557505678436,-0.9906839552497181,-0.969015125906521,-0.9787805079794287,-0.9985791373269134,-0.9329782247838436,-0.9361287083463684,-0.9984989871689549,-0.9857071933463121,-0.88516196165022,-0.9991884314084206,-0.9537557250330009,-0.9634039110231175,-0.9956143893153026,-0.9311571509990644,-0.8862363178370458,-0.997326754405786,-0.9200549797580722,-0.8996976599888926,-0.9679838570115715,-0.784225105035341,-0.6521665366898304,-0.8319397780210707,-0.5797060013769044,-0.4925320588966884
216,-0.9581414977689944,-0.963508366964195,-0.963160737291521,-0.9525373273456077,-0.964073016963529,-0.9331400129008139,-0.9115290180539789,-0.9659073610847744,-0.9490147173275005,-0.9146045164621104,-0.9581288064685425,-0.9387404356113159,-0.9249683632963467,-0.9469104666339838,-0.9510502986747171,-0.9438060049981545,-0.9533049423613433,-0.9401643534028743,-0.9279912501676932,-0.9364233924494703,-0.9138967561380362,-0.914192513658092,-0.976175653982391,-0.9624289944133726,-0.9542189994329406,-0.9838420561346324,-0.9535830679416777,-0.9671026080315026,-0.997734840676781,-0.9043192958909427,-0.8770972502379899,-0.9977010923923189,-0.9718745287017361,-0.47266178032826456,-0.99897224479931,-0.9694202952931135,-0.9468229102134511,-0.9922617758922037,-0.925704834519979,-0.9253486516990137,-0.9954440745817381,-0.9043886032136864,-0.7936857565665876,-0.9415782974301976,-0.694080898963245,-0.446096063407326,-0.7419768563622483,-0.34881592313897386,-0.13742128986619168
217,-0.9856701558784156,-0.9876480969526938,-0.9835843628192319,-0.979370098189247,-0.9837937983271701,-0.9686654913596494,-0.9526511105748068,-0.9822386197089226,-0.9794214778146861,-0.969896831721059,-0.9805622947107583,-0.9780322344693616,-0.9758081146596993,-0.9771770797032234,-0.9792565917339671,-0.9761138745301607,-0.9781422644730455,-0.9769906654132918,-0.9705941055098072,-0.9697687171093988,-0.9572687308340356,-0.9576049030717722,-0.989362913757013,-0.9861200638429841,-0.9837244598966928,-0.9922035228592231,-0.9705556760176474,-0.9824353285397385,-0.9987862627229694,-0.9571727124036451,-0.8691004277550967,-0.9986972211699322,-0.989587432270415,-0.9001236197887733,-0.9992668996677426,-0.9644717961238884,-0.9643815255215702,-0.9960662242460467,-0.9400706999612112,-0.893090268125973,-0.9974567830747638,-0.9227005042736168,-0.8856429965746168,-0.9690415762041916,-0.7604507147676367,-0.5713413764074748,-0.8195996888048726,-0.46007358471613347,-0.27245252666711584
218,-0.9656449876799801,-0.9755463233858959,-0.9734139995510809,-0.964561281345278,-0.970001032882975,-0.9465617189118563,-0.9302705841113423,-0.9734596990542219,-0.964216505294649,-0.939313170669172,-0.9666926895681607,-0.9509897357993551,-0.9444841010354299,-0.9556884396363479,-0.9641367023777748,-0.9583074420014268,-0.965642019348266,-0.957684916884262,-0.9467294410545051,-0.9535843246673985,-0.934910801949927,-0.9423555097855068,-0.9850364950576604,-0.973761090659201,-0.9708534504548578,-0.9870687229192341,-0.9604567400944768,-0.9667899130373875,-0.9987031542617848,-0.942661350801148,-0.9224699341453464,-0.9985837248320757,-0.9841636934916287,-0.5355006956314907,-0.9993904829848392,-0.9698440870663226,-0.9528823203714419,-0.9958333897821172,-0.9330519843880658,-0.8823607807659206,-0.9971441581287819,-0.9114091057630256,-0.8418400422184351,-0.9504597659437,-0.6683783725876267,-0.43261746873566687,-0.7423881432738946,-0.3391184208915008,-0.14922333570664187
219,-0.9712820589528449,-0.9779555218726381,-0.9723827232285539,-0.9683243028560282,-0.9713005252560366,-0.9506295225295047,-0.9366506718341622,-0.9685330506762859,-0.9597909755306839,-0.9522429810365219,-0.9633943776796833,-0.9541069940534217,-0.9547999355784113,-0.9537621892318799,-0.9469292800994569,-0.9534639954391422,-0.9551183208074385,-0.9494003767128217,-0.9454491955919266,-0.952348177287703,-0.9396999599664295,-0.9397086548863357,-0.9760767629937867,-0.9703447077839158,-0.9658812993457672,-0.9786825090498441,-0.9512563742635685,-0.9690184705114256,-0.9930445257357039,-0.9330683776405584,-0.8367235999378932,-0.9941157897733026,-0.9311084909074969,-0.9444397452518721,-0.9954007085244002,-0.9307493221406969,-0.9793687820611354,-0.990965440531699,-0.9181027144393553,-0.9333956844299113,-0.9937500616013257,-0.9181023021924143,-0.9082531259571656,-0.9492027320930865,-0.8028343771299637,-0.6155023687672259,-0.8235900090884227,-0.43617536248446964,-0.21416564103789829
220,-0.9847914162187135,-0.9888424583467279,-0.9836977019216204,-0.9792670950844762,-0.9816371863601716,-0.9601394232963392,-0.9399464800708294,-0.9789719168629187,-0.9735364543392151,-0.960078843244276,-0.9722411398895054,-0.9567738106897328,-0.9506050332578957,-0.9590773430225998,-0.9591266461810055,-0.9599345683850536,-0.9665723602247189,-0.9665961492428123,-0.9615843762020443,-0.9616294853387182,-0.9539800051937868,-0.9536482146292017,-0.9819739484004955,-0.9770024551542948,-0.9745676891287294,-0.9872085002418803,-0.9648214872260208,-0.9815067283696195,-0.9962901522630226,-0.9404822181395222,-0.9104609485522557,-0.9967062774579547,-0.9602424032427728,-0.9799621020344168,-0.9973861616100479,-0.9574399270732166,-0.9662741389377195,-0.9946628558521988,-0.941969506789018,-0.9371892290622927,-0.9961532210460549,-0.9188673548049054,-0.8692271086624047,-0.9515283351408397,-0.7555788283319733,-0.5414271754018416,-0.7895624925486009,-0.38157902159751533,-0.15716202014681968
221,-0.9039250909799703,-0.9317103386230753,-0.9077467496015694,-0.9043970058972539,-0.9246738216225644,-0.8719948854381894,-0.862571828132353,-0.9354975043095826,-0.8890367083956969,-0.8784915987953675,-0.9288369427475054,-0.8887950984493458,-0.8828206630827364,-0.8999150049829387,-0.8862057522033853,-0.8831670062035647,-0.9171095910300165,-0.8775312823653024,-0.8565914102912383,-0.902951619812799,-0.8588153250090862,-0.8780852421652897,-0.9575918426556439,-0.9170122690728291,-0.8964832111615473,-0.9718194222834984,-0.8909316568702085,-0.930823272073877,-0.9964772993654438,-0.8961139231604343,-0.8188908261934271,-0.9961033563870559,-0.9487839667724696,-0.988123304244882,-0.9981188393762376,-0.9682698446215976,-0.9359044595975141,-0.9927588679623887,-0.8905941061271189,-0.8636430255611616,-0.994644257302566,-0.8626847689504187,-0.7778873869180654,-0.8953165621844346,-0.6142618216538345,-0.4338028278503975,-0.6801355338529098,-0.3925219369819651,-0.41491335771064153
222,-0.9500548191898561,-0.9660640518197128,-0.9609330998014682,-0.9481652083179479,-0.952763121839878,-0.9048732187300633,-0.88129057481988,-0.9584105054481383,-0.9384140196671222,-0.903256203315566,-0.9490478348855442,-0.9191244295429857,-0.9056091777054964,-0.9275847005216861,-0.9300701687761612,-0.9243231458500847,-0.9415888342847587,-0.9273103198664683,-0.9157279732841993,-0.9329530310289202,-0.917049515590745,-0.9219935858748186,-0.971032401428669,-0.9548655203859686,-0.9445875217096534,-0.9807655922184721,-0.9544779651412947,-0.9639549936778481,-0.9957931704135234,-0.9288081489696718,-0.8906829929727756,-0.9960486282638723,-0.9546637949393286,-0.9234562836975299,-0.9976164487204291,-0.9595880159642387,-0.9627407810540812,-0.992152353672463,-0.9319398123537683,-0.9371281544134222,-0.9949669407385945,-0.9065054698208217,-0.8207988318400385,-0.923895814606213,-0.7106135379570069,-0.4861940794942472,-0.7345830110492916,-0.35544978528732785,-0.16989210729243076
223,-0.9709290122815752,-0.9799968734081268,-0.970963433208042,-0.9657618419518565,-0.9689608947332391,-0.9436003393783499,-0.9262648708058419,-0.9685740516832423,-0.956852757365096,-0.9424123873001498,-0.9628769525259977,-0.9563597727185704,-0.9525132876697028,-0.9517973188604805,-0.9545755273064223,-0.9519640579688953,-0.9572728436442319,-0.952553269957162,-0.9443461162192623,-0.946258725446118,-0.9254104180413594,-0.929027025296194,-0.9779091964183682,-0.969828558345061,-0.963183235167844,-0.9837677590355485,-0.9385505665173601,-0.9668846880584551,-0.9976234254528407,-0.902602637954119,-0.8605096860082089,-0.9975348588121893,-0.970875702216079,-0.9629864799311076,-0.9989277268466321,-0.9609695350261145,-0.9560202095276589,-0.993311498469311,-0.9267126713882305,-0.9058454504358805,-0.995758303150315,-0.9023427519876955,-0.8190147628818728,-0.9485748587011069,-0.6908495556331566,-0.43219385991439374,-0.7391916226541846,-0.3377839068262536,-0.1476439077453361
224,-0.97635027526693,-0.9804940544570927,-0.9773588639477111,-0.9702229529057733,-0.9771743995640066,-0.9548935668429837,-0.9406012996200173,-0.9777205004508602,-0.971395023964795,-0.9558056776098992,-0.974537630342291,-0.9664848192875098,-0.9611562894615847,-0.9680616727070265,-0.9698510050726691,-0.964987194221549,-0.9717585582534282,-0.9665045889892492,-0.9576742976927289,-0.9599422768722534,-0.9390553209724722,-0.9433464369713683,-0.986657634138702,-0.9786786473345199,-0.9749827147210925,-0.9895147474107855,-0.9474684861455839,-0.9763067477828294,-0.9985714002738432,-0.9189216681017639,-0.866875845599623,-0.9984925863269499,-0.98233801652015,-0.3357823294101749,-0.9993026950962176,-0.9667320930416273,-0.9605873630064556,-0.9951676405617508,-0.9311894566607324,-0.8962420695753455,-0.9971441790285263,-0.9190951769372286,-0.8882440764536432,-0.9636173087974907,-0.7797138066772505,-0.6736544122183576,-0.8339665443912516,-0.6208220394798806,-0.5513438005125193
225,-0.9349181336295598,-0.9420082111049891,-0.938545764195284,-0.9218255619955458,-0.9471267407478116,-0.8992191239331057,-0.8731148929782651,-0.9561031028634801,-0.9319797339686571,-0.8919719263332598,-0.9467080985569138,-0.9113391348401478,-0.8898164321463622,-0.9266107160488399,-0.9288305490681013,-0.911067877598539,-0.9458888116745092,-0.9287737549376271,-0.9004374623946269,-0.9288195308335622,-0.8989057757538084,-0.9075337343084674,-0.9728584224609238,-0.9450760954687185,-0.9371400081972601,-0.9840628890270081,-0.9346487048725745,-0.9536679466794004,-0.9982712620234349,-0.9513453718560219,-0.8782702560360798,-0.9978984160804372,-0.9761693658198971,-0.6663412255905503,-0.9990834323861988,-0.9814501895622996,-0.9417325570338337,-0.9940019815252713,-0.9260965411268067,-0.8992868560897636,-0.9963100119638388,-0.8913072851783677,-0.8151768908755312,-0.9264087236907905,-0.6656920942729363,-0.5166269061995324,-0.7375591048958922,-0.4442877446260698,-0.3585707059775049
226,-0.9719477440481266,-0.9765722034017156,-0.9697846621945517,-0.965446963809764,-0.9712027062600839,-0.9510717962482449,-0.9358091745172944,-0.9699673535303577,-0.959290163644702,-0.9487037749693062,-0.9636189984974117,-0.9498257476879501,-0.9454214748697767,-0.9512065093950968,-0.9479966243840736,-0.9494494714956158,-0.9570474065811581,-0.9523381779272433,-0.9450152980646773,-0.9497837022578501,-0.9342934316004783,-0.9356847741371763,-0.9761599001215294,-0.9670649347629221,-0.9637193821835195,-0.9817986678124828,-0.9432733327726297,-0.9713798398087325,-0.9952263423038172,-0.9162992043677716,-0.8804569341149602,-0.9957248053756893,-0.948090873255627,-0.9560175057307922,-0.9968200527466584,-0.9426122095578291,-0.968197835537866,-0.9932542765152704,-0.92084980865797,-0.9092363631272691,-0.9951114922428663,-0.91273154288622,-0.892840708545577,-0.9486109240193392,-0.7855936407688769,-0.6150783585244073,-0.8185255467167947,-0.4927560193207746,-0.34832565294586415
227,-0.9731287568988206,-0.976038957688669,-0.9711309342861227,-0.9648849693822257,-0.9726184948579661,-0.9514539693269921,-0.9332300553218233,-0.969077412366771,-0.9599467407500757,-0.9462516253272174,-0.9620462383159158,-0.94968969115049,-0.9448909189420127,-0.9509235631794157,-0.9454542903009533,-0.9473097070971895,-0.9564761518989175,-0.9497910787689586,-0.9434286154775977,-0.9506943992233522,-0.935819744446996,-0.9386199096661525,-0.9781020670015588,-0.9684210706034365,-0.9638158574286764,-0.9795148771053661,-0.9256211562621355,-0.9597394286998667,-0.9965831319843258,-0.8909044661174708,-0.8371213973669351,-0.9967355956579605,-0.9488466246296234,-0.9553404972534476,-0.9981063435071218,-0.9475596021701826,-0.9630589742141995,-0.991701508604704,-0.9156698924286453,-0.907978401654462,-0.9951707582852308,-0.8956379469430026,-0.8702733302432306,-0.9476115612896596,-0.7227495260408155,-0.47976253950626113,-0.7849965524820515,-0.3841592741735656,-0.27056756047768976
228,-0.9804877128970176,-0.9822606584944928,-0.9764547202434481,-0.9728253160635674,-0.9785810420721368,-0.9607342299860939,-0.9430515881310314,-0.9751205471680022,-0.969314510105822,-0.959171784731151,-0.9720619212607352,-0.9673862766254757,-0.9637192757186692,-0.9675085628155249,-0.9698244727251772,-0.9669515377363183,-0.9695089997264347,-0.9672853299015789,-0.9596765495734356,-0.95945962357244,-0.9422692766222593,-0.941637061685286,-0.9844038532554525,-0.9800745510282752,-0.9769081990015336,-0.9878335661216832,-0.9516429739431791,-0.9753981300967262,-0.9979606533902421,-0.8982104932930715,-0.8804558277910152,-0.9979468360863902,-0.97699275732066,-0.7395699605345187,-0.9987409229795194,-0.948761541091069,-0.9610265122506092,-0.9939673084603307,-0.9226590132495003,-0.9032370108506181,-0.9961612516523436,-0.9115368371228187,-0.863315775111172,-0.9625121793940189,-0.745222898092124,-0.5391793156184438,-0.8053085896604909,-0.41626636690369867,-0.19252346999533132
229,-0.9798206054831462,-0.9821632302440686,-0.9787614432855373,-0.9738616807976552,-0.9796959511433273,-0.9654109471299333,-0.9503725523262168,-0.976303148793616,-0.9708621234189662,-0.9602048352040754,-0.9724858009469827,-0.9638711667288615,-0.9594127224637418,-0.967445177180898,-0.9675902485546082,-0.9649274075312696,-0.9700813361498319,-0.9653194713511613,-0.9578022948601317,-0.9663102264429002,-0.9547030263161302,-0.9570744054606606,-0.9848387724454927,-0.9785008524385586,-0.9771127527932851,-0.986928533664976,-0.9533742998828572,-0.9755677818034261,-0.9973523080143064,-0.9067831770004029,-0.8756604143463573,-0.9974323277572159,-0.9677491281014055,-0.8460475581385803,-0.9981201787575162,-0.9471727327765795,-0.9653391730992731,-0.9954346915292653,-0.9224170233192193,-0.8600227168346501,-0.9969407605003923,-0.9116518027845486,-0.8943867418816489,-0.9588729850410153,-0.7385457758787721,-0.5240806897962642,-0.8039842295204283,-0.4173043361321178,-0.22493952891357527
